# Z, U , V, u2, v2, w2 
0.24120603015075376,1.053547492409027,-0.06254741875340576,0.00025694150251643667,0.000283025639162942,0.00014107426551407436
0.24623115577889448,1.051998800674492,-0.06179112544344925,0.0002384779689597013,0.00027902295967727756,0.00013179884698652478
0.25125628140703515,1.0504501089399574,-0.06103483213349274,0.00023179084054999896,0.0002750202801916132,0.0001225234284589753
0.2562814070351759,1.0489014172054227,-0.060278538823536225,0.00024080493618697105,0.00027101760070594877,0.00011062986384672332
0.2613065326633166,1.0473527254708879,-0.05952224551357971,0.00024981903182394314,0.00026701492122028434,9.865910144172606e-05
0.2663316582914573,1.0458040337363532,-0.0587659522036232,0.0002588331274609152,0.00026301224173462,8.668833903672893e-05
0.271356783919598,1.0442553420018184,-0.05800965889366668,0.00026784722309788726,0.00025900956224895555,7.471757663173167e-05
0.2763819095477387,1.0427066502672837,-0.057253365583710164,0.00027686131873485935,0.0002550148946705726,6.27468142267344e-05
0.2814070351758794,1.0413429668375191,-0.056497072273753654,0.0002858754143718314,0.0002510227010810441,5.077605182173728e-05
0.2864321608040201,1.0404124662831635,-0.055740778963797144,0.0002948895100088035,0.0002470305074915155,3.880528941674002e-05
0.2914572864321608,1.0394819657288077,-0.05504784313665523,0.0003039036056457755,0.000243038313901987,2.6834527011742888e-05
0.2964824120603015,1.0385514651744518,-0.054521485155366804,0.0003129177012827476,0.00023904612031245843,1.4863764606745631e-05
0.30150753768844224,1.0376209646200962,-0.053995127174078374,0.0003219317969197197,0.00023505392672292985,8.009266065835302e-06
0.3065326633165829,1.0366904640657404,-0.05346876919278995,0.00033094589255669167,0.0002310617331334013,1.3304961212633361e-05
0.31155778894472363,1.0357599635113846,-0.05294241121150152,0.0003399599881936638,0.00022706953954387273,1.8600656359431478e-05
0.3165829145728643,1.034829462957029,-0.052416053230213096,0.0003489740838306358,0.0002230773459543442,2.389635150622954e-05
0.32160804020100503,1.033898962402673,-0.051889695248924665,0.00035798817946760793,0.00021908515236481564,2.9192046653027657e-05
0.32663316582914576,1.0329684618483173,-0.05136333726763624,0.00036700227510458,0.00021509295877528706,3.448774179982577e-05
0.3316582914572864,1.0320379612939616,-0.05083697928634782,0.000376016370741552,0.00021110076518575851,3.9783436946623836e-05
0.33668341708542715,1.0311074607396058,-0.05031062130505939,0.0003850304663785241,0.00020710857159622994,4.507913209342195e-05
0.3417085427135678,1.0301134660778108,-0.049784263323770964,0.00039244076728037186,0.00020311637800670142,5.037482724022001e-05
0.34673366834170855,1.0290406035996091,-0.04925778409517581,0.00037901204113558785,0.00019912418441717284,5.567052238701813e-05
0.35175879396984927,1.0279677411214074,-0.048481050425490745,0.00036558331499080384,0.00019513199082764424,6.096621753381625e-05
0.35678391959798994,1.0268948786432057,-0.04770431675580568,0.00035215458884602,0.00019388688210210096,6.608437230621065e-05
0.36180904522613067,1.025822016165004,-0.046927583086120606,0.000338725862701236,0.00019392269284356268,7.119116685607184e-05
0.36683417085427134,1.0247491536868023,-0.046150849416435547,0.0003252971365564521,0.0001939585035850244,7.629796140593295e-05
0.37185929648241206,1.0236762912086006,-0.045374115746750474,0.0003118684104116681,0.0001939943143264861,8.140475595579413e-05
0.3768844221105528,1.022603428730399,-0.0445973820770654,0.0002984396842668841,0.00019403012506794782,8.651155050565532e-05
0.38190954773869346,1.0215305662521972,-0.04382064840738034,0.00028501095812210025,0.00019406593580940953,9.161834505551643e-05
0.3869346733668342,1.0204577037739955,-0.04304391473769527,0.00027158223197731624,0.00019410174655087124,9.672513960537761e-05
0.3919597989949749,1.0193848412957938,-0.042267181068010196,0.0002581535058325322,0.00019413755729233296,0.0001018319341552388
0.3969849246231156,1.018311978817592,-0.041490447398325137,0.0002447247796877484,0.00019417336803379467,0.00010693872870509992
0.4020100502512563,1.0172391163393903,-0.04078973578995952,0.0002312960535429644,0.00019420917877525638,0.00011204552325496109
0.40703517587939697,1.0161662538611886,-0.0402633778086711,0.00021786732739818054,0.0001942449895167181,0.00011576343388042419
0.4120603015075377,1.0154651899519702,-0.03973701982738267,0.00020443860125339653,0.0001942808002581798,0.00011217038568643076
0.4170854271356784,1.0148256028941691,-0.03921066184609424,0.00019100987510861251,0.00019431661099964152,0.00010857733749243733
0.4221105527638191,1.0141860158363682,-0.038684303864805814,0.00017758114896382866,0.00019435242174110323,0.00010498428929844393
0.4271356783919598,1.0135464287785674,-0.03815794588351738,0.00016415242281904465,0.00019438823248256495,0.00010139124110445051
0.4321608040201005,1.0129068417207665,-0.03763158790222896,0.0001507236966742608,0.00019442404322402666,9.779819291045713e-05
0.4371859296482412,1.0122672546629654,-0.03710522992094053,0.00013729497052947682,0.00019445985396548835,9.420514471646369e-05
0.44221105527638194,1.0116276676051645,-0.03657887193965209,0.0001238662443846928,0.00019414462461733546,9.061209652247027e-05
0.4472361809045226,1.0109880805473637,-0.03605251395836367,0.00011043751823990895,0.00019211028210416533,8.701904832847687e-05
0.45226130653266333,1.0103484934895626,-0.03552615597707524,9.700879209512494e-05,0.00019007593959099518,8.342600013448345e-05
0.457286432160804,1.0097089064317617,-0.03498908743616757,8.358006595034109e-05,0.00018804159707782505,7.983295194049006e-05
0.4623115577889447,1.0090693193739608,-0.03408785986820544,8.043146446478298e-05,0.0001860072545646549,7.623990374649662e-05
0.46733668341708545,1.008431266323298,-0.03318663230024332,8.343720308230963e-05,0.00018397291205148473,7.264685555250319e-05
0.4723618090452261,1.0081084517395236,-0.0322854047322812,8.644294169983624e-05,0.00018193856953831457,6.90538073585098e-05
0.47738693467336685,1.007785637155749,-0.03138417716431907,8.94486803173629e-05,0.00017990422702514442,6.546075916451637e-05
0.4824120603015075,1.0074628225719744,-0.030482949596356952,9.245441893488951e-05,0.00017786988451197428,6.186771097052298e-05
0.48743718592964824,1.0071400079881998,-0.029581722028394822,9.546015755241617e-05,0.00017583554199880413,5.827466277652955e-05
0.49246231155778897,1.0068171934044252,-0.028680494460432693,9.846589616994282e-05,0.00017380119948563397,5.208005607601752e-05
0.49748743718592964,1.0064943788206506,-0.027779266892470577,0.00010147163478746945,0.0001717668569724638,4.4824265922349655e-05
0.5025125628140703,1.0061715642368763,-0.026878039324508458,0.00010447737340499606,0.00016973251445929368,3.756847576868179e-05
0.507537688442211,1.0058487496531017,-0.025976811756546328,0.00010748311202252271,0.00016769817194612352,3.0312685615013853e-05
0.5125628140703518,1.005525935069327,-0.025075584188584202,0.00011048885064004937,0.00016566382943295337,2.3056895461345913e-05
0.5175879396984925,1.0052031204855525,-0.024237644048238454,0.00011349458925757601,0.0001636294869197832,1.580110530767797e-05
0.5226130653266332,1.004880305901778,-0.023697434541126654,0.00011650032787510268,0.00016159514440661305,8.545315154010026e-06
0.5276381909547738,1.0045574913180033,-0.023157225034014867,0.00011950606649262926,0.00015956080189344292,1.2895250003422455e-06
0.5326633165829145,1.004234676734229,-0.022617015526903067,0.0001225118051101559,0.00015752645938027276,-5.966265153325691e-06
0.5376884422110553,1.0033277978772548,-0.02207680601979127,0.00012551754372768257,0.00015553919435680645,-1.3222055306993634e-05
0.542713567839196,1.0024180768583673,-0.02153659651267947,0.0001285232823452092,0.00015366840069666078,-2.0477845460661578e-05
0.5477386934673367,1.0015083558394797,-0.02099638700556767,0.00013152902096273585,0.0001517976070365151,-2.773363561432952e-05
0.5527638190954774,1.000598634820592,-0.02045617749845587,0.00013453475958026252,0.00014992681337636947,-3.4989425767997464e-05
0.5577889447236181,0.9996889138017045,-0.019915967991344083,0.0001375404981977891,0.00014805601971622386,-4.2245215921665245e-05
0.5628140703517588,0.998779192782817,-0.019375758484232283,0.00014054623681531575,0.0001461852260560782,-4.950100607533319e-05
0.5678391959798995,0.9978694717639295,-0.018835548977120482,0.00014355197543284242,0.00014431443239593252,-5.675679622900113e-05
0.5728643216080402,0.996959750745042,-0.018268063031941763,0.00014655771405036906,0.00014244363873578686,-5.835121663868535e-05
0.577889447236181,0.9960500297261544,-0.017583797656266813,0.0001495634526678957,0.0001405728450756412,-5.845084992303318e-05
0.5829145728643216,0.9951403087072669,-0.016899532280591874,0.0001525691912854223,0.00013870205141549557,-5.8550483207381016e-05
0.5879396984924623,0.9942305876883794,-0.016215266904916925,0.00015557492990294895,0.00013683125775534993,-5.865011649172885e-05
0.592964824120603,0.9933208666694918,-0.015531001529241972,0.0001585806685204756,0.00013496046409520427,-5.8749749776076684e-05
0.5979899497487438,0.9931376847500423,-0.01484673615356702,0.00016158640713800226,0.0001330896704350586,-5.884938306042452e-05
0.6030150753768845,0.993079924685351,-0.014162470777892067,0.0001632785811876514,0.00013121887677491293,-5.894901634477236e-05
0.6080402010050251,0.9930221646206597,-0.013478205402217131,0.00016340833942125307,0.00012934808311476732,-5.9048649629120186e-05
0.6130653266331658,0.9929644045559685,-0.012793940026542178,0.00016353809765485473,0.00012747728945462165,-5.9148282913468027e-05
0.6180904522613065,0.9929066444912772,-0.012109674650867227,0.0001636678558884564,0.000125606495794476,-5.924791619781586e-05
0.6231155778894473,0.9928488844265859,-0.011425409275192276,0.00016379761412205806,0.00012373570213433034,-5.9347549482163694e-05
0.628140703517588,0.9927911243618947,-0.010741143899517323,0.00016392737235565972,0.00012186490847418467,-5.944718276651153e-05
0.6331658291457286,0.9927333642972034,-0.010073795496300764,0.00016405713058926136,0.00011999411481403906,-5.954681605085936e-05
0.6381909547738693,0.9926756042325121,-0.00974966979203369,0.00016418688882286302,0.00011812332115389339,-5.9646449335207196e-05
0.6432160804020101,0.9926178441678208,-0.009425544087766614,0.0001643166470564647,0.00011762857607478002,-5.974608261955504e-05
0.6482412060301508,0.9925600841031296,-0.009101418383499541,0.00016444640529006635,0.00011764922981808595,-5.984571590390287e-05
0.6532663316582915,0.9925023240384383,-0.008777292679232466,0.000164576163523668,0.00011766988356139187,-5.9945349188250705e-05
0.6582914572864321,0.9922091917101301,-0.0084531669749654,0.00016470592175726968,0.00011769053730469781,-6.004498247259854e-05
0.6633165829145728,0.9918201134965847,-0.008129041270698325,0.00016483567999087134,0.00011771119104800374,-6.014461575694637e-05
0.6683417085427136,0.9914310352830393,-0.007804915566431252,0.000164965438224473,0.00011773184479130966,-6.024424904129421e-05
0.6733668341708543,0.9910419570694939,-0.007480789862164177,0.00016509519645807467,0.0001177524985346156,-6.034388232564205e-05
0.678391959798995,0.9906528788559485,-0.007156664157897103,0.00016522495469167633,0.00011777315227792153,-6.044351560998988e-05
0.6834170854271356,0.9902638006424032,-0.006832538453630035,0.000165354712925278,0.00011779380602122745,-5.562316532421957e-05
0.6884422110552764,0.9898747224288578,-0.00650182036215753,0.00016548447115887963,0.00011781445976453339,-5.024175306452378e-05
0.6934673366834171,0.9894856442153124,-0.006069652756468087,0.0001656142293924813,0.00011783511350783932,-4.486034080482799e-05
0.6984924623115578,0.9890965660017671,-0.005637485150778645,0.00016574398762608295,0.00011785576725114524,-3.94789285451322e-05
0.7035175879396985,0.9887074877882217,-0.005205317545089202,0.00016587374585968462,0.00011787642099445118,-3.4097516285436416e-05
0.7085427135678392,0.9885162551416087,-0.004773149939399769,0.00016600350409328628,0.00011789707473775711,-2.871610402574074e-05
0.7135678391959799,0.9887808586812079,-0.004340982333710327,0.00016613326232688794,0.00011791772848106305,-2.333469176604495e-05
0.7185929648241206,0.989045462220807,-0.003908814728020885,0.0001662630205604896,0.00011793838222436897,-1.795327950634916e-05
0.7236180904522613,0.9893100657604063,-0.003476647122331442,0.00016639277879409127,0.0001179590359676749,-1.2571867246653369e-05
0.7286432160804021,0.9895746693000055,-0.0030444795166419997,0.00016652253702769293,0.00011797968971098084,-7.190454986957585e-06
0.7336683417085427,0.9898392728396047,-0.002612311910952567,0.0001666522952612946,0.00011800034345428676,-1.8090427272619098e-06
0.7386934673366834,0.9901038763792038,-0.002180144305263124,0.00016678205349489623,0.00012052446699361827,3.5723695324338807e-06
0.7437185929648241,0.9903684799188031,-0.001764196064920381,0.0001669118117284979,0.00012388338804444505,8.953781792129671e-06
0.7487437185929648,0.9906330834584023,-0.001548112262075665,0.00016704156996209956,0.00012724230909527182,1.4335194051825462e-05
0.7537688442211056,0.9908976869980014,-0.0013320284592309487,0.00016877647234421472,0.00013060123014609862,1.9716606311521252e-05
0.7587939698492463,0.9911622905376006,-0.0011159446563862325,0.00017125085633372335,0.0001339601511969254,2.5098018571217043e-05
0.7638190954773869,0.9910509580129082,-0.000899860853541521,0.0001737252403232319,0.0001373190722477521,3.047943083091271e-05
0.7688442211055276,0.9906950116142483,-0.0006837770506968048,0.0001761996243127405,0.00014067799329857888,3.58608430906085e-05
0.7738693467336684,0.9903390652155883,-0.0004676932478520888,0.0001786740083022491,0.00014403691434940568,4.124225535030429e-05
0.7788944723618091,0.9899831188169284,-0.0002516094450073726,0.0001811483922917577,0.00014739583540023245,4.662366761000008e-05
0.7839195979899498,0.9896271724182684,-3.552564216265639e-05,0.0001836227762812663,0.00015075475645105925,5.18433921106619e-05
0.7889447236180904,0.9892712260196085,0.00018055816068205484,0.00018609716027077487,0.00015411367750188594,5.5745684217275654e-05
0.7939698492462312,0.9889152796209485,0.00039664196352677105,0.00018857154426028347,0.00015747259855271274,5.9647976323889505e-05
0.7989949748743719,0.9885593332222885,0.0005830196623927193,0.00019104592824979207,0.0001608315196035395,6.355026843050336e-05
0.8040201005025126,0.9882033868236286,0.0004657170265627308,0.0001935203122393007,0.0001641904406543663,6.74525605371172e-05
0.8090452261306533,0.9878474404249686,0.0003484143907327423,0.00019599469622880929,0.00016754936170519308,7.135485264373105e-05
0.8140703517587939,0.9874914940263086,0.0002311117549027564,0.00019846908021831783,0.0001709082827560198,7.525714475034481e-05
0.8190954773869347,0.9871479660415573,0.0001138091190727679,0.00020094346420782645,0.00017426720380684657,7.915943685695865e-05
0.8241206030150754,0.987090205976866,-3.493516757220594e-06,0.00020341784819733505,0.00017762612485767336,8.30617289635725e-05
0.8291457286432161,0.9870324459121748,-0.00012079615258720909,0.00020589223218684364,0.00018098504590850014,8.696402107018636e-05
0.8341708542713568,0.9869746858474836,-0.00023809878841719748,0.00020836661617635227,0.0001843439669593269,9.08663131768002e-05
0.8391959798994975,0.9869169257827923,-0.00035540142424718337,0.0002108410001658608,0.00018770288801015362,9.476860528341396e-05
0.8442211055276382,0.9868591657181011,-0.000472704060077172,0.0002133153841553694,0.0001910618090609804,9.867089739002782e-05
0.8492462311557789,0.9868014056534098,-0.0005900066959071604,0.00021578976814487803,0.0001944207301118072,0.00010257318949664167
0.8542713567839196,0.9867436455887185,-0.000378103525889983,0.00021826415213438663,0.00020034093904360557,0.00010647548160325551
0.8592964824120604,0.9866858855240273,-0.0001561796202656804,0.00022073853612389525,0.00020969597040679111,0.00011037777370986936
0.864321608040201,0.986628125459336,6.574428535861734e-05,0.0002232129201134038,0.00021905100176997645,0.00011428006581648312
0.8693467336683417,0.9865703653946447,0.00028766819098291995,0.0002256873041029124,0.000228406033133162,0.00011818235792309696
0.8743718592964824,0.9869851548592089,0.0005095920966072226,0.00022816168809242099,0.00023776106449634754,0.0001220846500297108
0.8793969849246231,0.9876728606294394,0.0007315160022315251,0.0002306360720819296,0.0002471160958595331,0.00012598694213632465
0.8844221105527639,0.9883605663996697,0.0009534399078558278,0.00023311045607143823,0.0002564711272227186,0.00012988923424293853
0.8894472361809045,0.9890482721699002,0.0011753638134801253,0.00023558484006094675,0.000265826158585904,0.0001337915263495523
0.8944723618090452,0.9897359779401306,0.001397287719104428,0.00023805922405045537,0.00027518118994908955,0.0001376938184561661
0.8994974874371859,0.990423683710361,0.0016192116247287307,0.000240533608039964,0.0002845362213122751,0.00014159611056277998
0.9045226130653267,0.9911113894805914,0.0017143376742909564,0.0002430079920294726,0.0002938912526754606,0.00014549840266939382
0.9095477386934674,0.9917990952508219,0.001472832247582156,0.0002454823760189812,0.00030324628403864614,0.00014940069477600767
0.914572864321608,0.9924868010210522,0.001231326820873361,0.00024795676000848976,0.0003126013154018315,0.00015330298688262143
0.9195979899497487,0.9925746237056207,0.000989821394164561,0.0002504311439979984,0.00032195634676501707,0.00015720527898923528
0.9246231155778895,0.9916942806506709,0.0007483159674557605,0.00025070038339996837,0.00033131137812820256,0.00016110757109584912
0.9296482412060302,0.9908139375957212,0.0005068105407469601,0.00025078349337026286,0.0003406664094913881,0.00016294274627137918
0.9346733668341709,0.9899335945407715,0.00026530511403815974,0.00025086660334055734,0.00035002144085457366,0.00016287945954928296
0.9396984924623115,0.9890532514858218,2.3799687329364777e-05,0.00025094971331085183,0.000359376472217759,0.00016281617282718673
0.9447236180904522,0.988172908430872,-0.0002177057393794356,0.0002510328232811463,0.0003686319572522839,0.00016275288610509054
0.949748743718593,0.9872925653759224,-0.0004592111660882358,0.00025111593325144075,0.00037770218277384515,0.00016268959938299431
0.9547738693467337,0.9864122223209726,-0.0005934718100890635,0.00025119904322173524,0.00038677240829540634,0.0001626263126608981
0.9597989949748744,0.9855318792660229,-0.0005934718100890635,0.0002512821531920297,0.0003958426338169676,0.0001625630259388019
0.964824120603015,0.9859140399188193,-0.0005934718100890635,0.0002513652631623242,0.0004049128593385286,0.00016249973921670567
0.9698492462311558,0.9862980373859336,-0.0005934718100890635,0.0002514483731326187,0.00041398308486008986,0.00016243645249460945
0.9748743718592965,0.9866820348530477,-0.0005934718100890635,0.00025153148310291313,0.0004230533103816511,0.00016237316577251326
0.9798994974874372,0.9870660323201619,-0.0005934718100890635,0.0002516145930732076,0.0004321235359032123,0.00016230987905041703
0.9849246231155779,0.9874500297872761,-0.0005934718100890635,0.0002516977030435021,0.00044119376142477354,0.0001622465923283208
0.9899497487437187,0.9878340272543903,-0.0005934718100890635,0.0002517808130137966,0.0004502639869463348,0.00016218330560622461
0.9949748743718593,0.9882180247215046,-0.0005934718100890635,0.000251863922984091,0.0004593342124678958,0.0001621200188841284
1.0,0.9885280120230442,-0.0005934718100890635,0.0002519470329543855,0.00046840443798945705,0.00016205673216203217
