# Z, U , V, u2, v2, w2 
0.0,0.26896551724137935,0.06943620178041543,0.043519999999999996,0.004597406805437241,0.03318192205417983
0.005025125628140704,0.30021184867310635,0.07045598532111215,0.04346880081695509,0.004598837506688844,0.03316661149090147
0.010050251256281407,0.3389183120243451,0.07171924447620434,0.03544321815885854,0.004597716567218144,0.026465746789414577
0.01507537688442211,0.37762477537558387,0.07298250363129653,0.030175722963529796,0.004699562727779737,0.02130231980292451
0.020100502512562814,0.41633123872682265,0.07424576278638872,0.025723810934319528,0.0047929933834673115,0.017526019614766526
0.02512562814070352,0.45000375199559306,0.07550902194148093,0.021963041105355147,0.004836372824848261,0.014263287574141761
0.03015075376884422,0.4609899302260386,0.07677228109657312,0.01906447154678078,0.004859992181792182,0.011853452013032952
0.035175879396984924,0.47197610845648424,0.07803554025166531,0.016713191251173085,0.004829517433310632,0.009913548968721816
0.04020100502512563,0.4829622866869298,0.07887494559131666,0.014850383316186842,0.00478124491964041,0.008382417758644834
0.04522613065326633,0.4939484649173754,0.07867944119826668,0.013524692714190845,0.004726914902233019,0.0072574369874614875
0.05025125628140704,0.504934643147821,0.0784839368052167,0.012439387269969918,0.004686229681478243,0.006351195033631056
0.05527638190954774,0.5159208213782666,0.07828843241216672,0.011569074265180732,0.004644301865522553,0.005596554316194966
0.06030150753768844,0.5269069996087121,0.07809292801911676,0.01085485570594013,0.004598825372936705,0.005007160076263352
0.06532663316582915,0.5359200695805991,0.07789742362606678,0.0103001027072377,0.004553348880350857,0.004585306502159312
0.07035175879396985,0.5416556440044424,0.0777019192330168,0.009883017795243244,0.0045164122308648125,0.004206492300820933
0.07537688442211056,0.5473912184282859,0.07750641483996681,0.009465932883248786,0.0044830938200574955,0.003944509609420651
0.08040201005025126,0.5531267928521292,0.07731091044691683,0.009243086766301116,0.0044497754092501784,0.003731717664835923
0.08542713567839195,0.5588623672759725,0.07711540605386685,0.009051997672642495,0.004406353310811358,0.0036122461392455885
0.09045226130653267,0.5645979416998158,0.07691990166081687,0.008860908578983872,0.004362825237985444,0.003492774613655253
0.09547738693467336,0.5703335161236592,0.07672439726776689,0.008730326596396963,0.004319297165159529,0.003392070073555689
0.10050251256281408,0.5760690905475025,0.07650716490464186,0.008603272001950334,0.00427958107775414,0.0033121657281156686
