# Z, U , V, u2, v2, w2 
0.0,0.23448275862068962,0.1561490273656445,0.007999999999999997,0.0022987034027186215,0.0021023765996343695
0.005025125628140704,0.27295054214044284,0.16915006950346845,0.008000103980398968,0.002302924029542047,0.002101473549216035
0.010050251256281407,0.3206025955107421,0.17918077032044485,0.00783610007065909,0.0024818504124976826,0.001928408201021249
0.01507537688442211,0.3682546488810413,0.18397062795016952,0.0075270397375547275,0.002647551883842179,0.001787740873224643
0.020100502512562814,0.38728521495718066,0.1887604855798942,0.007315914653031583,0.002766869957824719,0.0017043104452409228
0.02512562814070352,0.40369870000695074,0.19355034320961886,0.007026545146413594,0.002840834810822639,0.0016848425736716499
0.03015075376884422,0.4201121850567208,0.19395424504351927,0.006764473950005311,0.002873882042331717,0.0017135504374116183
0.035175879396984924,0.4365256701064909,0.19382983315703292,0.006523212162562057,0.002885314591178996,0.0017375232793392062
0.04020100502512563,0.45293915515626093,0.19370542127054657,0.006307196819140025,0.0028688103680393137,0.0017358894361377874
0.04522613065326633,0.46935264020603107,0.19358100938406023,0.006147006316820779,0.002852992181171994,0.0017283472357439488
0.05025125628140704,0.4778948036780157,0.19345659749757388,0.0059868158145015326,0.002837529669011283,0.0017080314162839158
0.05527638190954774,0.484993515628573,0.19333218561108753,0.005876366049545789,0.002819490511035477,0.0016877155968238826
0.06030150753768844,0.49209222757913035,0.19320777372460118,0.005775737262697438,0.0027901900647968624,0.001673999025566821
0.06532663316582915,0.4991909395296877,0.19308336183811484,0.0056751084758490875,0.0027608896185582475,0.0016730606629784721
0.07035175879396985,0.5062896514802451,0.19295894995162846,0.005597318754947061,0.0027312099225160797,0.001672122300390123
0.07537688442211056,0.5133883634308024,0.1928345380651421,0.005529247605395477,0.002698386844527674,0.0016712298798724756
0.08040201005025126,0.5204870753813597,0.19271012617865577,0.005461176455843893,0.002665563766539269,0.0016704820741347591
0.08542713567839195,0.5275857873319171,0.1925857142921694,0.005398305859160244,0.0026327406885508636,0.0016697342683970428
0.09045226130653267,0.5343512959092866,0.19246130240568304,0.005352375045521739,0.002600772908594442,0.0016689864626593263
0.09547738693467336,0.5395117966890476,0.19233689051919667,0.005306444231883233,0.0025688408855602325,0.0016607027662839226
0.10050251256281408,0.5446722974688084,0.19221247863271032,0.005260513418244727,0.0025369088625260224,0.0016479859949787025
0.10552763819095477,0.5498327982485693,0.19208806674622395,0.005202204794492873,0.0025049768394918123,0.0016352692236734825
0.11055276381909548,0.5549932990283303,0.19196365485973757,0.005141206299364265,0.0024782428151159767,0.0016225524523682626
0.11557788944723618,0.5601537998080911,0.19183924297325122,0.005080207804235657,0.002456571620327814,0.0016098356810630425
0.12060301507537688,0.565314300587852,0.19171483108676485,0.00501920930910705,0.0024349004255396515,0.0015911937317419232
0.12562814070351758,0.5704748013676129,0.19125294858905903,0.004979474118719186,0.002413229230751489,0.001572180995097469
0.1306532663316583,0.5756353021473738,0.19071273908194722,0.00494116627059974,0.0023915580359633263,0.0015531682584530146
0.135678391959799,0.5807958029271347,0.19017252957483544,0.004902858422480293,0.002370094134092381,0.0015341555218085603
0.1407035175879397,0.5849088515337492,0.18963232006772363,0.0048645505743608475,0.0023498816867137838,0.001515142785164106
0.1457286432160804,0.5889315360391557,0.18909211056061181,0.004809487348882795,0.0023296692393351866,0.0014961300485196517
0.15075376884422112,0.5929542205445624,0.18855190105350003,0.004751036905262336,0.002309456791956589,0.0014862972328138237
0.15577889447236182,0.596976905049969,0.18801169154638822,0.004692586461641876,0.0022892443445779917,0.0014785998511542852
