ZN
z, U, V, W uu uv uw vv vw ww 
33.89604783525038 4.1608444355847105 0.7773803359179522 -0.0002692683034439275 0.06865464176321519 0.002107784635846178 -0.01761172926402157 0.034519576120785746 -0.0006001989625310687 0.02443478453462645 
36.15281002305643 4.182044528133797 0.7766240874596678 0.0003236273528720828 0.06744084446539818 0.001674400366389225 -0.017423098440047868 0.03392589947030191 -0.0004376028650900946 0.024301931174439982 
38.49081564962351 4.2031389561062324 0.7757403740582284 -0.00038958582608452345 0.06633619126989551 0.0012476563541901626 -0.017213027405702984 0.03341881616178103 -0.00027076828146362124 0.02407430942556156 
40.912989478746994 4.224351341200653 0.7746159921862819 0.0004639373995876662 0.06528806369170605 0.0008239748041117176 -0.017014401683930484 0.03291566008678093 -0.00010756953861925045 0.02389349095589923 
43.42236156571892 4.245418833578258 0.7731237494899 -0.0005496214436112756 0.06436635852948358 0.0003970173088125381 -0.016787510416464865 0.03245829580574372 6.062041155524599e-05 0.023610917646545944 
46.022071047821846 4.26664785644163 0.7712080001404111 0.000646471763548324 0.06341785391496542 -6.5355261627892104e-06 -0.016569847403895402 0.03201194940154474 0.00022354100606901983 0.02343478058890669 
48.715370071280475 4.28791913193965 0.7691917056245189 -0.0007594967736255385 0.0625648904808664 -0.0004323654784201239 -0.016322682007617335 0.03166675045527171 0.0003963445598595763 0.023136013981416435 
51.50562785958361 4.309381960734241 0.7668692471782399 0.00088634374940426 0.061646854789679593 -0.0008897532240110109 -0.016095155630977326 0.031329050613882484 0.0005599976668995867 0.022958898804484283 
54.39633492826567 4.330629823188086 0.7644517200731943 -0.0010321359721690317 0.06084126887050654 -0.00132778284847901 -0.015825266723937612 0.031071330694827117 0.0007360687555396218 0.02262112387398656 
57.391107451420275 4.352580566175936 0.7613989047560716 0.0011930092256199076 0.059871144740687186 -0.001697324145106993 -0.015582936594948842 0.030728320517538085 0.0008931766718518198 0.02243221432107356 
60.493691785408444 4.374135287892587 0.758026243589139 -0.0013797273633105918 0.059045275298535586 -0.0020760016988875174 -0.015293731740077674 0.03045384838289412 0.0010708937812164204 0.022064696385276417 
63.70796915542019 4.396285295941928 0.7540583506662687 0.0015763532605572517 0.05810535306462388 -0.0024012418360194925 -0.015035132481526407 0.03012495170136412 0.0012336420130143293 0.02190307825959712 
67.03796051075236 4.417907559983504 0.7496117786674139 -0.0018069088668809762 0.05721975409059415 -0.0027190180197074255 -0.014734278017622782 0.029967862567134528 0.001404214113546545 0.021496493928539043 
70.4878315548765 4.4402259406986815 0.7448265517471496 0.0020510342468582077 0.05616789115671542 -0.0029923467787433132 -0.014459432163202286 0.02968546130095831 0.0015723144091812566 0.021330120999665293 
74.06189795658908 4.461775950835642 0.7398738499320289 -0.0023317290276651625 0.05513511687520341 -0.0033064172582646803 -0.014147025679488636 0.029516151913791554 0.0017376497179796087 0.02089217684842183 
77.76463074876332 4.484297286159837 0.7342520652431302 0.002628218229390365 0.053981786655805324 -0.0035158815819270567 -0.013853991150282222 0.029145651007205325 0.0018947616984731955 0.020740420963113106 
81.60066192145585 4.5055944152049 0.7281002588050206 -0.0029660752672353856 0.05302484449359236 -0.0038331725912357753 -0.013522582086545585 0.02894706436184271 0.0020467442691263727 0.020281264689771906 
85.5747902163653 4.528468322137066 0.7214909096732235 0.0033241761436091214 0.05170117460997528 -0.00406491526467028 -0.013202256265373438 0.028556257554327842 0.002219471448116168 0.020123057022400005 
89.69198712989149 4.5497528205721 0.715013756623076 -0.0037269693522980134 0.05066166306676904 -0.004225942668272694 -0.012862440158633533 0.028340049362321925 0.0023574246107929304 0.019618186141294378 
93.95740313230463 4.573109926948429 0.7073672512235583 0.004152279228759318 0.04946445621985741 -0.004358306100056228 -0.012503730830282571 0.027936218070157868 0.0025097207077297767 0.01945827700537328 
98.37637411080465 4.594506200609601 0.7001794193313129 -0.004626165228167593 0.04837538726465954 -0.004533746152345206 -0.012168786968359144 0.027745056716730672 0.002656929755836197 0.018899660834945715 
102.95442804453066 4.61817347623474 0.6916407590229708 0.005125973522330535 0.0470328411550456 -0.004640359932205521 -0.011796791800508905 0.027121741245547778 0.002783780818240002 0.01869387035702371 
107.6972919198708 4.639271469900524 0.6834959637857307 -0.0056763747767597916 0.046154436575773304 -0.004897681824961656 -0.011440648884846904 0.026967785981751875 0.0029165558877484394 0.018081737030874522 
112.61089889472319 4.6638008314793105 0.6740147355333971 0.0062574176240819375 0.04459698686245976 -0.005045396025609402 -0.011035898676532164 0.02655416308294688 0.003035815925833637 0.01787068167573173 
117.70139572067029 4.684319329932915 0.6649622721165485 -0.006890390129078863 0.043615392227067944 -0.005211736699112737 -0.010688721766874739 0.026367986318602696 0.00315957491078547 0.017245204459105684 
122.97515043235146 4.709291207782469 0.6531281634708948 0.007557587765427244 0.04198053661713711 -0.005238073555136545 -0.010251865278849361 0.026079386157039218 0.0032574897138476252 0.01707383675851922 
128.43876031365315 4.729490206291076 0.6425836432494011 -0.008280495782708895 0.040677945185494516 -0.005251272264082345 -0.009915701825066917 0.025913835540445827 0.003371350261267941 0.01647727071824277 
134.0990601506817 4.755142195445198 0.6287690415687632 0.009044577829992453 0.038884602505591254 -0.005272983985883144 -0.009446984361939583 0.02552769488561298 0.003459343585666983 0.016267189378074413 
139.9631307818433 4.77568403236499 0.6163595163185893 -0.00986220402658715 0.03792838243239853 -0.005385636390640694 -0.00909082620679975 0.025345665413397053 0.003549612216629342 0.015643696722446337 
146.0383079557267 4.802746700879771 0.5999957137769744 0.010723995532533474 0.03613154150808043 -0.0051813448513809545 -0.008626672238168683 0.024806385429441264 0.0036154698184216448 0.015469693218989925 
152.3321915078699 4.823054466460811 0.5868054531652558 -0.011644932632187709 0.03493161747163296 -0.005347808467328456 -0.008268836593026173 0.024588796184913705 0.0037026301347589017 0.014847948372824958 
158.85265486789027 4.851255918370869 0.5679372991189908 0.01261226630885577 0.03295702581028227 -0.005366179334385591 -0.007764989462523929 0.023855117319510885 0.00373280798272135 0.014713205285898699 
165.60785490887136 4.870639015412656 0.5539081685663075 -0.01364020464131776 0.031917199067799926 -0.005581107220238419 -0.007430188657339602 0.02357027839674267 0.0038345724234720123 0.014024237568655482 
172.60624215132776 4.898827865332368 0.5326702914781734 0.014725143742112897 0.030114462584777877 -0.005639712038551228 -0.006917435997809059 0.02287051580956275 0.0038027916790821987 0.013769700277089177 
179.8565713345126 4.916496358732797 0.5176678376955292 -0.01587211816585138 0.02895439661247177 -0.005863107541121957 -0.006547063799604799 0.022434723066682805 0.0038943948654835093 0.013062605416855066 
187.3679123682921 4.943704555854095 0.49354449410220846 0.0170720149380921 0.027419749486331108 -0.005804471006202085 -0.006047314914415044 0.0218006267857697 0.0038156260979875316 0.012810203058085662 
195.14966167928768 4.960094461478988 0.47779442558362895 -0.018343149998333735 0.026304272820937908 -0.005776431213746119 -0.00565783606603888 0.021554115163466513 0.003918815373663039 0.012186534050858532 
203.21155396547908 4.9869425151455085 0.44792061245004233 0.019662296385698108 0.024690460387115278 -0.00563751242687597 -0.005145741435031605 0.02058216798215353 0.003740580964984904 0.011882820140452452 
211.56367437397336 5.001466050222357 0.42880726424244403 -0.021055230736899945 0.023574160280362754 -0.005690409797398501 -0.004779323915159656 0.020438757818379897 0.0038373094175031238 0.01131332607399005 
220.21647111717346 5.028543991651228 0.3959718401877341 0.022493815111562655 0.021817674798604955 -0.005331164927727896 -0.004242910661412192 0.019032163127651505 0.0036173753609588617 0.010959074604906452 
229.18076854312878 5.042827991480585 0.37763568831240185 -0.024005623479984025 0.02065851745856962 -0.005082561825289414 -0.003887398486014519 0.018854579859367643 0.0036905434009363142 0.010319506866418127 
238.46778067641844 5.069462971649481 0.33838291370521917 0.025562635094961032 0.01860709425716148 -0.0045520538236249845 -0.003341516365729464 0.017967056748052736 0.0034009105921349583 0.009837436471474649 
248.08912524650654 5.080204519458509 0.31943448439829514 -0.027196204910424095 0.017365071771395735 -0.004354616501696362 -0.0029753561722034973 0.017526933879013194 0.003448592760099221 0.009261006747415656 
258.0568382211178 5.103251039331708 0.2752113281988488 0.028886210747581076 0.015668560866995036 -0.003942452747952766 -0.0025033866580055934 0.016435940959035646 0.0030959943582862916 0.008659912770343697 
268.3833888628151 5.1126953833384015 0.2553755240308609 -0.030617663941081386 0.014593029534128511 -0.0037324783461499776 -0.002104490982354688 0.01581424301757005 0.0031309845027500567 0.008134775106243013 
279.0816953276135 5.1312132432200395 0.2045615620233686 0.03243381754711756 0.013173308394050549 -0.0032362450504373566 -0.0016872063583759883 0.014507745540507384 0.0026583871068656985 0.0072961801111568105 
290.1651408251446 5.138664141102111 0.18500814727668774 -0.03427087648149913 0.01186734679784703 -0.0027782433596814375 -0.0013056731859369213 0.013633908524253766 0.0027069538072279522 0.006803944777476721 
301.64759036058683 5.149763756803541 0.1294204419029229 0.03617502798819688 0.01040647171000979 -0.0023457204497168687 -0.0009734855633962702 0.012116315856443129 0.002140132814757864 0.005969859219625275 
313.54340807930504 5.15375505509733 0.10714345037889711 -0.038098218568271315 0.009176400164139512 -0.0018623934329865587 -0.0006195747044060599 0.011161400751739168 0.002160835937802226 0.005610047522756666 
325.8674752358971 5.1571622888969815 0.048589369486774205 0.0400774624920608 0.008299950105075919 -0.0015121449724255743 -0.00042624846776438734 0.01004600095098156 0.001609788839460848 0.004747690639946381 
338.6352088101264 5.159742336696397 0.020668128968523203 -0.042083766434508334 0.007321817675721415 -0.0012781899051125946 -8.686163010983037e-05 0.0092730698436741 0.001591930720045307 0.004316997880103882 
351.86258079302803 5.146253145961714 -0.04775328043082258 0.044100815554218895 0.006907825766750273 -0.0009526866601295273 -0.00011949561927405972 0.007892000850485545 0.0010282423567263554 0.0034990625473636456 
365.5661381673141 5.140331064602932 -0.08228320967675731 -0.04612807867768982 0.006281705145549654 -0.0007076616899388306 0.00021289123164227073 0.006279308903763202 0.0008940054178900089 0.00312094086099557 
379.76302360707444 5.079400364083905 -0.16350441785863984 0.04810657879487069 0.005526787691229692 -0.0007409718647595517 -5.148435422468748e-05 0.003760090362519806 0.0006014794074011097 0.0025850283745794287 
394.4709969226662 5.008859491709279 -0.16319438672816555 -0.05023981443350533 0.003667358893420106 -0.0016202770939291679 -7.152455625527519e-05 0.0028787856844069014 0.00039131652553712907 0.0022460983961064447 
409.70845727761923 4.971107496092067 -0.09139614175601653 0.05211003958941119 0.00165589885613457 -0.0009019276958610067 -0.00010726256451901835 0.0030044526708728906 0.0004427949615526177 0.0021779319096754146 
425.49446620535053 4.9733745749199185 -0.021227182666666088 -0.05439176910280159 0.0009766108601482616 -0.0002774893260380047 -9.295816318372388e-07 0.0031512482330379307 0.0003180087289249899 0.002015776753167399 
441.8487714544802 4.9982202227765935 0.02084132936084838 0.056302884549926394 0.0007367198862577759 -8.227365567720032e-05 1.788183460663345e-05 0.0029291398725144655 0.0001372000116973536 0.001985329047841264 
458.7918316925785 5.019825858154722 0.0266490620082338 -0.05869609553951981 0.0008100795808050617 -0.00013676610605976234 -2.093560028203771e-05 0.0034753618245640097 0.00020921179030759609 0.0019460655076920625 
476.3448420992484 5.026631473480649 0.014003420972216714 0.06083264848232593 0.0007974088349716615 -0.0001589954595602761 -1.6772828155840116e-05 0.0032619506930639027 3.90859694251657e-05 0.0019147909007222023 
494.5297608805584 5.020108046425743 -0.003242290621258894 -0.0632845037854368 0.0007815220666030688 -0.0001241210605525157 -2.6343262317519565e-05 0.002472192877899041 9.901735700750844e-05 0.0018815215688502626 
513.3693367379955 5.008639955138952 -0.01551526452113007 0.06563993882399492 0.0007068083761862597 -0.00011383071596697737 -2.806300161021203e-05 0.0018019333786149457 6.0498823152521124e-05 0.001875933435936687 
532.8871373263004 4.999856985333666 -0.020583115194092658 -0.06819326246890685 0.0007106434898571495 -0.00020358374939384908 -5.8568512699992235e-06 0.0019249062491506796 4.597560958438113e-05 0.0017868675531590565 
553.1075787357843 4.995922119079304 -0.020830981073247035 0.07070048457908813 0.0006274449638361862 -0.00023320419456818382 -1.651615794816121e-05 0.002426282505167448 8.84685492325714e-05 0.0017058735255169623 
574.0559560360095 4.995283875788454 -0.01892153440699852 -0.0733773898158675 0.0005796624609008894 -0.00024172446775582552 -1.9845488412887344e-05 0.002741529339879288 9.312290726207245e-06 0.0017102643559582797 
595.7584749190429 4.996352249870241 -0.015893201891143894 0.07598757690167042 0.0005493652642405793 -0.00020494472227283427 -1.6435602942768386e-05 0.0022366229766003234 6.290021477886515e-05 0.0018291009055026446 
618.2422844818656 4.9985023641345165 -0.011289010783674554 -0.07880797796576601 0.0005569524029655482 -0.000118431794265243 -1.0553902574688574e-05 0.0016441839788012922 5.74582743694955e-05 0.0020023899222049875 
641.5355111889498 5.00028144081627 -0.005437430582166668 0.081561956299727 0.0005384520790761662 -7.888761866728889e-05 -1.6725046321436826e-05 0.0016886032634609947 1.2358827159420338e-06 0.0021991727704019203 
665.6672940574891 5.000535771568599 0.002040395026935229 -0.08453443093972517 0.0005380447136647465 -7.457424618206805e-05 -4.730172026677162e-06 0.0023281739465386836 4.6702851793975057e-05 0.0022505571991485902 
690.6678211092958 4.997884661918698 0.009475463795255375 0.08746735579405873 0.0004735751562774598 -0.00013279001422964538 5.935720014358274e-06 0.0025895270902347584 -9.08955357982658e-06 0.002470201143148576 
716.5683671349675 4.991724418245131 0.010075948822605726 -0.09062924407751628 0.0003353628512989187 -0.00010926275193166461 -2.008268819897392e-05 0.0017112774381045773 9.752706897598305e-05 0.0026757077880396898 
743.4013328175633 4.988156251881342 -0.004427980959608884 0.09373113208238258 0.00024230365335030208 -5.289287547596237e-05 9.721174500174089e-06 0.0007675410789554479 -0.00012240878708802815 0.0029183740385763375 
771.2002852647327 4.998805755035802 -0.026953454872327007 -0.09705749531177602 0.0004968795556527535 -5.530443548812612e-05 2.636717278766347e-05 0.0016980574458587288 -3.3539475443704655e-05 0.0027665227545083555 
800.0000000000002 5.026694743347014 -0.034854666989186545 0.10003286977261924 0.001216492049980076 -1.8040728082903943e-06 1.2451806679174127e-05 0.0043129846743015935 0.00023223825619977237 0.003110080890771452 
