0.03318192205417983, 0.005013982517588099
0.03238511716802393, 0.005593901412397169
0.031759078444407514, 0.006085242353934885
0.030905663121156723, 0.006675706857636787
0.030052351670267576, 0.007262068298614604
0.02885761176666113, 0.00823957736760628
0.027776819843775967, 0.009115502648193092
0.026582599301977733, 0.00991616381891498
0.025501599634369286, 0.011156603344297343
0.02453465181984378, 0.012136544817595626
0.023454067641681897, 0.013202559557232717
0.021805197772976563, 0.014483633066411105
0.020610873358816686, 0.01588901196719209
0.019189068472660796, 0.017726740405075537
0.017767263586504906, 0.019777021128675618
0.016061367791258108, 0.022064438006442092
0.014639666777463855, 0.02441004363516839
0.013274783945487785, 0.027005003712165965
0.011966719295329902, 0.029875826376787512
0.010772394881170022, 0.032774743785203814
0.00963488864882832, 0.035954949551466144
0.008724862888482633, 0.038785147543887094
0.007814629383413664, 0.04254855605968728
0.006790551769985045, 0.04746973628305288
0.0057093443576533166, 0.05431474351960153
0.004912435599135781, 0.06110912044832906
0.004228955459531331, 0.06992088989220663
0.003772955791922888, 0.07866748152341377
0.003429969253780956, 0.09309393531152639
0.0031436970250955636, 0.11109738562539903
0.003083658800066478, 0.14422792658110753
0.0030239321921223215, 0.18256854725524707
0.002907802891806548, 0.22344844200940972
0.002677933355492771, 0.2757941241085858
0.00244837543626392, 0.3319126203859422
0.0022192330064816357, 0.3862222542332941
0.0019899867043377106, 0.45321797895239146
0.0018176624563736067, 0.5273763597374315
0.0013611434269569563, 0.6188572649236631
0.0009618580688050531, 0.7021584077936183
0.0004489363470167873, 0.7966722822524905
0.00016359896958617268, 0.8813641737457644
0.0006166902110686396, 0.9916163818914977
0.0005582100714641852, 1.134604774947953
0.00010148329732424799, 1.354026165002016
-0.000014957620076447992, 1.699602452809929
-0.0000737493767658283, 1.9944225902108594
