0.004597406805437241, 0.004943593585042662
0.004624138345518874, 0.006466956394413685
0.0045731054053630305, 0.008945964049730826
0.0046519673681845, 0.012484450251231405
0.004678359211275851, 0.014478156246051258
0.004782776839981812, 0.01741919495826286
0.004796286327980057, 0.020964727973007895
0.004848887100398753, 0.02642458552797109
0.004862318196783852, 0.030931218394244137
0.004810919429100011, 0.03758259847430404
0.004733468515315108, 0.044416678757841666
0.004656095993143344, 0.0539731377585851
0.004539815100315134, 0.06682210788333838
0.004449429570361698, 0.08045416991681152
0.004307096531432422, 0.09688589673630975
0.004164737361965435, 0.11559750626898115
0.004035338939204693, 0.13664424966311603
0.003918849002074764, 0.15708728807633154
0.003815581117028226, 0.19628483400271718
0.0037642607409575247, 0.2452160148267707
0.003647875325978456, 0.29254651127723824
0.003440398856527669, 0.3272040178916474
0.003219935509832921, 0.36598495859842267
0.0029476291763131882, 0.42490111907723466
0.0027011920751305214, 0.4753070902249584
0.002415742081140544, 0.5220056676049538
0.002117279079368895, 0.5680321872579482
0.0018317245632280613, 0.6011425369354764
0.0013904581728482798, 0.666735134276578
0.0010920213016143432, 0.7322766250682043
0.0006637679190162372, 0.8196987091705075
0.0004302131729266717, 0.8835341765380493
0.0002746842124517219, 0.9880147774260414
0.0002229980088530245, 1.0841467844542192
0.00008035140347117942, 1.1681829337370853
0.00004212242679529736, 1.5144273671833077
0.00001693258843880191, 1.999923309676604
